Species,Latitude,Longitude,Tavg,PrecipTotal,DewPoint,R_Humid,day,month,year,loc_weight,WnvPresent
CULEX TARSALIS,41.803423,-87.642984,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.46751311139474866,0
CULEX PIPIENS,41.973845,-87.805059,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.490208898823422,0
CULEX PIPIENS/RESTUANS,41.973845,-87.805059,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.490208898823422,0
CULEX RESTUANS,41.973845,-87.805059,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.490208898823422,0
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48662447742142056,0
CULEX PIPIENS/RESTUANS,41.986921,-87.689778,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4751330497145399,0
CULEX RESTUANS,41.960616,-87.777189,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48773569529080923,0
CULEX PIPIENS/RESTUANS,41.991429,-87.747113,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.47735216287920396,0
CULEX RESTUANS,41.991429,-87.747113,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.47735216287920396,0
CULEX PIPIENS/RESTUANS,41.923738,-87.785288,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX RESTUANS,41.923738,-87.785288,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,1
CULEX PIPIENS,41.776156,-87.778927,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48514395674313165,0
CULEX PIPIENS/RESTUANS,41.776156,-87.778927,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48514395674313165,0
CULEX PIPIENS,41.77166,-87.703047,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4799725618962382,0
CULEX PIPIENS/RESTUANS,41.77166,-87.703047,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4799725618962382,0
CULEX PIPIENS/RESTUANS,42.008314,-87.77792099999998,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.47081199614567326,0
CULEX PIPIENS,41.916265,-87.800515,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4915190322191352,0
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4915190322191352,0
CULEX PIPIENS,42.011601,-87.81150600000002,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.47253726957312453,0
CULEX PIPIENS/RESTUANS,42.011601,-87.81150600000002,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.47253726957312453,0
CULEX PIPIENS/RESTUANS,42.01743,-87.68776899999997,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.46228716054180086,0
CULEX PIPIENS/RESTUANS,41.754676,-87.612922,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4956513775744502,0
CULEX PIPIENS,41.743402,-87.731435,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX RESTUANS,41.743402,-87.731435,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS/RESTUANS,41.732984,-87.649642,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4761594604717097,0
CULEX RESTUANS,41.732984,-87.649642,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4761594604717097,0
CULEX PIPIENS/RESTUANS,41.99247800000001,-87.862995,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX RESTUANS,41.99247800000001,-87.862995,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS/RESTUANS,41.778297,-87.752411,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48716064228631095,0
CULEX PIPIENS,41.728495,-87.60096300000002,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48878740027915324,0
CULEX PIPIENS/RESTUANS,41.728495,-87.60096300000002,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48878740027915324,0
CULEX PIPIENS,41.974689,-87.890615,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX RESTUANS,41.974689,-87.890615,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS,41.957799,-87.930995,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX RESTUANS,41.957799,-87.930995,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS/RESTUANS,41.740641,-87.546587,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4702356240700402,0
CULEX PIPIENS/RESTUANS,41.750498,-87.605294,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS,41.673408,-87.599862,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.46859131419098615,0
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.46859131419098615,0
CULEX SALINARIUS,41.673408,-87.599862,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.46859131419098615,0
CULEX PIPIENS/RESTUANS,41.72646500000001,-87.585413,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48440481444484085,0
CULEX PIPIENS,41.678618,-87.559308,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48580966648560464,0
CULEX PIPIENS/RESTUANS,41.678618,-87.559308,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48580966648560464,0
CULEX RESTUANS,41.678618,-87.559308,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.48580966648560464,0
CULEX PIPIENS/RESTUANS,41.753411,-87.63981700000002,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.4826771603222691,0
CULEX PIPIENS,41.868077,-87.666901,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,66.64285714285714,0.10071428571428563,59.64285714285714,78.20840832178627,25,9,2009,0.5,0
CULEX PIPIENS/RESTUANS,41.903002,-87.68826700000002,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.903002,-87.68826700000002,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09872860198993429,0
CULEX RESTUANS,41.867108,-87.654224,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09872860198993429,0
CULEX PIPIENS/RESTUANS,42.010412,-87.66214000000002,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09140570945045814,0
CULEX RESTUANS,42.010412,-87.66214000000002,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09140570945045814,0
CULEX TERRITANS,41.904194,-87.756155,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.911824,-87.726737,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09696086258290204,0
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09588223916673397,0
CULEX PIPIENS,41.768388,-87.678649,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09415991267873403,0
CULEX PIPIENS,41.704572,-87.56566600000002,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09471402390376218,0
CULEX PIPIENS/RESTUANS,41.704572,-87.56566600000002,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09471402390376218,0
CULEX RESTUANS,41.704572,-87.56566600000002,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09471402390376218,0
CULEX RESTUANS,41.846075,-87.716277,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09459437572522753,0
CULEX PIPIENS,41.891118,-87.65449100000002,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09738294864207957,0
CULEX PIPIENS,41.857402,-87.694991,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09699499796173061,0
CULEX PIPIENS/RESTUANS,41.94016,-87.794896,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.0984243416455334,0
CULEX RESTUANS,41.94016,-87.794896,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.0984243416455334,0
CULEX PIPIENS,41.704336,-87.70373599999998,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.704336,-87.70373599999998,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.682587,-87.707973,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS,41.82561,-87.726549,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09559481642493774,0
CULEX PIPIENS/RESTUANS,41.82561,-87.726549,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09559481642493774,0
CULEX RESTUANS,41.82561,-87.726549,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09559481642493774,0
CULEX PIPIENS/RESTUANS,41.951866,-87.72505699999998,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.822536,-87.66634300000003,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09544555816262852,0
CULEX RESTUANS,41.964242,-87.757639,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09651467060380062,0
CULEX PIPIENS/RESTUANS,41.925198,-87.746381,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09768332330265886,0
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.801498,-87.763416,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.803423,-87.642984,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09350262227894973,0
CULEX RESTUANS,41.803423,-87.642984,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09350262227894973,0
CULEX PIPIENS/RESTUANS,41.973845,-87.805059,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09804177976468441,0
CULEX PIPIENS,41.923738,-87.785288,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.923738,-87.785288,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.923738,-87.785288,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS,41.77166,-87.703047,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09599451237924765,0
CULEX PIPIENS/RESTUANS,42.008314,-87.77792099999998,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09416239922913466,0
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09830380644382704,0
CULEX PIPIENS,41.743402,-87.731435,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.743402,-87.731435,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.99247800000001,-87.862995,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS,41.974689,-87.890615,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.974689,-87.890615,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS,41.957799,-87.930995,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.957799,-87.930995,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS,41.750498,-87.605294,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.750498,-87.605294,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.750498,-87.605294,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09371826283819723,0
CULEX RESTUANS,41.72646500000001,-87.585413,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09688096288896818,0
CULEX PIPIENS,41.678618,-87.559308,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09716193329712093,0
CULEX PIPIENS/RESTUANS,41.678618,-87.559308,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09716193329712093,0
CULEX RESTUANS,41.678618,-87.559308,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09716193329712093,0
CULEX TERRITANS,41.678618,-87.559308,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09716193329712093,0
CULEX PIPIENS/RESTUANS,41.753411,-87.63981700000002,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.09653543206445382,0
CULEX PIPIENS,41.868077,-87.666901,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.868077,-87.666901,57.92857142857143,0.1592857142857142,48.14285714285714,69.84126618692636,1,10,2009,0.1,0
CULEX RESTUANS,41.773215,-87.60088,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.1,0
CULEX PIPIENS/RESTUANS,41.903002,-87.68826700000002,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.09605314228277971,0
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.09706319280680481,0
CULEX RESTUANS,41.868142,-87.696269,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.09706319280680481,0
CULEX TERRITANS,41.868142,-87.696269,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.09706319280680481,0
CULEX TERRITANS,41.896282,-87.655232,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.09694764421143287,0
CULEX RESTUANS,42.010412,-87.66214000000002,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.0963727612085789,0
CULEX SALINARIUS,42.010412,-87.66214000000002,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.0963727612085789,0
CULEX TERRITANS,42.010412,-87.66214000000002,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.0963727612085789,0
CULEX RESTUANS,41.904194,-87.756155,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.1,0
CULEX PIPIENS/RESTUANS,41.912563,-87.66805500000002,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.0955499034707099,0
CULEX RESTUANS,41.912563,-87.66805500000002,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.0955499034707099,0
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.09588223916673397,0
CULEX TERRITANS,41.846075,-87.716277,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.09483631806847093,0
CULEX PIPIENS/RESTUANS,41.94016,-87.794896,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.0984243416455334,0
CULEX RESTUANS,41.704336,-87.70373599999998,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.1,0
CULEX RESTUANS,41.680946,-87.535198,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.09348981233757357,0
CULEX RESTUANS,41.948167,-87.730698,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.1,0
CULEX RESTUANS,41.822536,-87.66634300000003,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.0961441196530443,0
CULEX TERRITANS,41.963976,-87.69181,74.07142857142857,0.4007142857142855,59.92857142857143,61.347899625116774,10,6,2011,0.09769651991760293,0
